ride_id,rideable_type,started_at,ended_at,start_station_name,end_station_name,member_casual,ride_length,day_of_week
1DF2C20898866479,classic_bike,2022-01-27 05:31:19.000000 UTC,2022-01-27 05:36:12.000000 UTC,Canal St & Taylor St,Canal St & Adams St,member,0-0 0 0:4:53,Thursday
E89B706F7CAB7669,classic_bike,2022-01-27 10:04:21.000000 UTC,2022-01-27 10:14:01.000000 UTC,Canal St & Taylor St,Loomis St & Lexington St,member,0-0 0 0:9:40,Thursday
192DD238FCEE7CE3,electric_bike,2022-01-27 11:22:41.000000 UTC,2022-01-27 11:30:44.000000 UTC,Canal St & Taylor St,None given,member,0-0 0 0:8:3,Thursday
A2AC83776EBA756E,electric_bike,2022-01-27 20:28:41.000000 UTC,2022-01-27 20:41:32.000000 UTC,Canal St & Taylor St,None given,member,0-0 0 0:12:51,Thursday
16690AFFA4199859,classic_bike,2022-01-28 14:36:01.000000 UTC,2022-01-28 14:45:04.000000 UTC,Canal St & Taylor St,State St & Van Buren St,member,0-0 0 0:9:3,Friday
3A5C2BFBFBB80CB1,classic_bike,2022-01-29 09:02:23.000000 UTC,2022-01-29 09:11:35.000000 UTC,Canal St & Taylor St,Loomis St & Lexington St,member,0-0 0 0:9:12,Saturday
19965B2B7B41F0AC,classic_bike,2022-01-29 13:39:54.000000 UTC,2022-01-29 13:47:35.000000 UTC,Canal St & Taylor St,Clinton St & Madison St,member,0-0 0 0:7:41,Saturday
51DC0647F689B6D6,classic_bike,2022-01-29 14:53:27.000000 UTC,2022-01-29 15:11:42.000000 UTC,Canal St & Taylor St,Michigan Ave & Madison St,member,0-0 0 0:18:15,Saturday
2B979FA3CE16E005,electric_bike,2022-01-29 16:50:11.000000 UTC,2022-01-29 16:58:47.000000 UTC,Canal St & Taylor St,Wacker Dr & Washington St,member,0-0 0 0:8:36,Saturday
479EAD4425DFDA59,classic_bike,2022-01-29 17:11:12.000000 UTC,2022-01-29 17:17:14.000000 UTC,Canal St & Taylor St,Desplaines St & Jackson Blvd,member,0-0 0 0:6:2,Saturday
27B91F7CEFF30E71,electric_bike,2022-01-29 19:23:27.000000 UTC,2022-01-29 19:46:09.000000 UTC,Canal St & Taylor St,Clybourn Ave & Division St,member,0-0 0 0:22:42,Saturday
9BDF227FA943A48B,electric_bike,2022-01-30 10:04:53.000000 UTC,2022-01-30 10:11:49.000000 UTC,Canal St & Taylor St,Dearborn St & Van Buren St,casual,0-0 0 0:6:56,Sunday
2D53CB104B189B95,electric_bike,2022-01-30 14:22:35.000000 UTC,2022-01-30 14:28:39.000000 UTC,Canal St & Taylor St,Dearborn St & Van Buren St,member,0-0 0 0:6:4,Sunday
E9476F56181436DD,classic_bike,2022-01-30 17:20:35.000000 UTC,2022-01-30 17:27:28.000000 UTC,Canal St & Taylor St,Clinton St & Madison St,member,0-0 0 0:6:53,Sunday
193D70AC4A66F76B,classic_bike,2022-01-30 19:25:36.000000 UTC,2022-01-30 19:32:57.000000 UTC,Canal St & Taylor St,Canal St & Jackson Blvd,member,0-0 0 0:7:21,Sunday
CFB458A75A9768EB,classic_bike,2022-01-31 08:26:08.000000 UTC,2022-01-31 08:37:49.000000 UTC,Canal St & Taylor St,Wood St & Taylor St (Temp),member,0-0 0 0:11:41,Monday
93199E068FB820B9,classic_bike,2022-01-31 10:01:53.000000 UTC,2022-01-31 10:15:32.000000 UTC,Canal St & Taylor St,Loomis St & Lexington St,member,0-0 0 0:13:39,Monday
8C3CCCFE9367F70B,classic_bike,2022-01-31 12:26:46.000000 UTC,2022-01-31 12:27:12.000000 UTC,Canal St & Taylor St,Canal St & Taylor St,member,0-0 0 0:0:26,Monday
C61AB2E85B34F12F,classic_bike,2022-01-31 12:27:34.000000 UTC,2022-01-31 12:35:20.000000 UTC,Canal St & Taylor St,Financial Pl & Ida B Wells Dr,member,0-0 0 0:7:46,Monday
89032A42611C9E5E,classic_bike,2022-01-31 14:42:45.000000 UTC,2022-01-31 14:48:21.000000 UTC,Canal St & Taylor St,Wells St & Polk St,member,0-0 0 0:5:36,Monday
B6918A5ACFA8FA02,electric_bike,2022-01-31 16:47:25.000000 UTC,2022-01-31 16:52:24.000000 UTC,Canal St & Taylor St,Clinton St & Washington Blvd,member,0-0 0 0:4:59,Monday
C3A49674D4396B49,classic_bike,2022-01-31 17:09:31.000000 UTC,2022-01-31 17:16:23.000000 UTC,Canal St & Taylor St,Clinton St & Madison St,member,0-0 0 0:6:52,Monday
9795B23D8BB9CB06,classic_bike,2022-01-31 18:47:27.000000 UTC,2022-01-31 19:03:36.000000 UTC,Canal St & Taylor St,Damen Ave & Cullerton St,member,0-0 0 0:16:9,Monday
1C7CD7E5D62C45F5,classic_bike,2022-02-01 07:59:31.000000 UTC,2022-02-01 08:11:16.000000 UTC,Canal St & Taylor St,Wood St & Taylor St (Temp),member,0-0 0 0:11:45,Tuesday
65AF89E1B5EB34E1,electric_bike,2022-02-01 11:34:32.000000 UTC,2022-02-01 11:40:23.000000 UTC,Canal St & Taylor St,Normal Ave & Archer Ave,member,0-0 0 0:5:51,Tuesday
A17CF469EE453CC3,electric_bike,2022-02-01 12:14:18.000000 UTC,2022-02-01 12:19:36.000000 UTC,Canal St & Taylor St,Wabash Ave & 9th St,member,0-0 0 0:5:18,Tuesday
38CFEE4E524E1191,electric_bike,2022-02-01 16:41:32.000000 UTC,2022-02-01 16:46:14.000000 UTC,Canal St & Taylor St,Clinton St & Washington Blvd,member,0-0 0 0:4:42,Tuesday
22FA0A0C08847EA4,electric_bike,2022-02-01 21:50:40.000000 UTC,2022-02-01 22:16:34.000000 UTC,Canal St & Taylor St,Clybourn Ave & Division St,member,0-0 0 0:25:54,Tuesday
39FD90653C461A29,electric_bike,2022-02-02 16:36:11.000000 UTC,2022-02-02 16:43:43.000000 UTC,Canal St & Taylor St,Clinton St & Madison St,member,0-0 0 0:7:32,Wednesday
EC021652801B17CA,electric_bike,2022-02-03 16:38:53.000000 UTC,2022-02-03 16:45:30.000000 UTC,Canal St & Taylor St,Clinton St & Madison St,member,0-0 0 0:6:37,Thursday
E814D963D7D55F74,electric_bike,2022-02-05 11:17:21.000000 UTC,2022-02-05 11:28:12.000000 UTC,Canal St & Taylor St,Wabash Ave & Grand Ave,member,0-0 0 0:10:51,Saturday
7DC5C3A652B1E058,electric_bike,2022-02-05 17:26:27.000000 UTC,2022-02-05 17:39:20.000000 UTC,Canal St & Taylor St,None given,member,0-0 0 0:12:53,Saturday
F023A08BDB78A738,electric_bike,2022-02-06 12:55:12.000000 UTC,2022-02-06 13:02:54.000000 UTC,Canal St & Taylor St,None given,member,0-0 0 0:7:42,Sunday
2191870668C2A076,electric_bike,2022-02-06 12:56:50.000000 UTC,2022-02-06 13:02:07.000000 UTC,Canal St & Taylor St,None given,member,0-0 0 0:5:17,Sunday
CEBB785518237C73,classic_bike,2022-02-06 15:07:35.000000 UTC,2022-02-06 15:35:31.000000 UTC,Canal St & Taylor St,Wentworth Ave & Cermak Rd,member,0-0 0 0:27:56,Sunday
221B2BE816A22AEA,classic_bike,2022-02-06 15:09:06.000000 UTC,2022-02-06 15:17:00.000000 UTC,Canal St & Taylor St,Clinton St & Madison St,member,0-0 0 0:7:54,Sunday
C7210DF9AFCB257E,electric_bike,2022-02-06 17:56:09.000000 UTC,2022-02-06 18:01:00.000000 UTC,Canal St & Taylor St,Federal St & Polk St,member,0-0 0 0:4:51,Sunday
BD878EC035A0828F,classic_bike,2022-02-06 18:32:36.000000 UTC,2022-02-06 18:40:33.000000 UTC,Canal St & Taylor St,Clinton St & Madison St,member,0-0 0 0:7:57,Sunday
6210F0AB8FA8CE93,electric_bike,2022-02-06 19:31:18.000000 UTC,2022-02-06 21:25:52.000000 UTC,Canal St & Taylor St,Clybourn Ave & Division St,member,0-0 0 1:54:34,Sunday
D6A60A79DCFFA5D3,electric_bike,2022-02-07 07:22:36.000000 UTC,2022-02-07 07:26:30.000000 UTC,Canal St & Taylor St,Clinton St & Jackson Blvd,member,0-0 0 0:3:54,Monday
F6348920AA7391AF,classic_bike,2022-02-07 08:43:51.000000 UTC,2022-02-07 08:56:13.000000 UTC,Canal St & Taylor St,Wood St & Taylor St (Temp),member,0-0 0 0:12:22,Monday
4CCBCB80BD230B83,classic_bike,2022-02-07 10:37:09.000000 UTC,2022-02-07 10:43:47.000000 UTC,Canal St & Taylor St,May St & Taylor St,member,0-0 0 0:6:38,Monday
F5758F615263B476,electric_bike,2022-02-07 13:13:16.000000 UTC,2022-02-07 13:17:43.000000 UTC,Canal St & Taylor St,Wabash Ave & 9th St,member,0-0 0 0:4:27,Monday
D74F15434A49CA22,electric_bike,2022-02-07 13:22:12.000000 UTC,2022-02-07 13:27:17.000000 UTC,Canal St & Taylor St,Federal St & Polk St,member,0-0 0 0:5:5,Monday
B7C73CBAB1AEE4AC,electric_bike,2022-02-07 14:44:20.000000 UTC,2022-02-07 14:53:33.000000 UTC,Canal St & Taylor St,Morgan St & Lake St,casual,0-0 0 0:9:13,Monday
7ECD4572115EA0E6,electric_bike,2022-02-07 16:48:41.000000 UTC,2022-02-07 16:52:56.000000 UTC,Canal St & Taylor St,Clinton St & Madison St,member,0-0 0 0:4:15,Monday
D6801AD9446FCED8,electric_bike,2022-02-07 17:06:52.000000 UTC,2022-02-07 17:13:24.000000 UTC,Canal St & Taylor St,Clinton St & 18th St,member,0-0 0 0:6:32,Monday
63397D07EE26E8F3,electric_bike,2022-02-08 07:35:55.000000 UTC,2022-02-08 07:41:36.000000 UTC,Canal St & Taylor St,Clinton St & Jackson Blvd,member,0-0 0 0:5:41,Tuesday
EF7280CDDAA3039B,classic_bike,2022-02-08 08:21:42.000000 UTC,2022-02-08 08:34:44.000000 UTC,Canal St & Taylor St,Wood St & Taylor St (Temp),member,0-0 0 0:13:2,Tuesday
6F8E6EB063A65BB5,classic_bike,2022-02-08 09:44:10.000000 UTC,2022-02-08 09:51:00.000000 UTC,Canal St & Taylor St,Michigan Ave & 14th St,member,0-0 0 0:6:50,Tuesday
6000E025F07E5656,electric_bike,2022-02-08 19:38:18.000000 UTC,2022-02-08 19:44:20.000000 UTC,Canal St & Taylor St,Franklin St & Jackson Blvd,member,0-0 0 0:6:2,Tuesday
6ED446EE3671A490,electric_bike,2022-02-08 20:23:19.000000 UTC,2022-02-08 20:30:46.000000 UTC,Canal St & Taylor St,Desplaines St & Kinzie St,member,0-0 0 0:7:27,Tuesday
5C176754B690BC22,classic_bike,2022-02-09 05:30:09.000000 UTC,2022-02-09 05:33:55.000000 UTC,Canal St & Taylor St,Canal St & Adams St,member,0-0 0 0:3:46,Wednesday
50A10684DE365AC5,electric_bike,2022-02-09 07:13:14.000000 UTC,2022-02-09 07:18:18.000000 UTC,Canal St & Taylor St,Clinton St & Jackson Blvd,member,0-0 0 0:5:4,Wednesday
7C5538C4CB535599,classic_bike,2022-02-09 08:24:58.000000 UTC,2022-02-09 08:33:20.000000 UTC,Canal St & Taylor St,Loomis St & Lexington St,member,0-0 0 0:8:22,Wednesday
224C646125014D50,classic_bike,2022-02-09 09:04:23.000000 UTC,2022-02-09 09:06:10.000000 UTC,Canal St & Taylor St,Canal St & Harrison St,member,0-0 0 0:1:47,Wednesday
E1DDB71243CAED82,classic_bike,2022-02-09 09:08:02.000000 UTC,2022-02-09 09:19:58.000000 UTC,Canal St & Taylor St,Wood St & Taylor St (Temp),member,0-0 0 0:11:56,Wednesday
CBF88D47FFD5464E,electric_bike,2022-02-09 09:19:30.000000 UTC,2022-02-09 09:26:13.000000 UTC,Canal St & Taylor St,Normal Ave & Archer Ave,member,0-0 0 0:6:43,Wednesday
E18096E3C27E9CFE,electric_bike,2022-02-09 15:05:53.000000 UTC,2022-02-09 15:15:00.000000 UTC,Canal St & Taylor St,Financial Pl & Ida B Wells Dr,member,0-0 0 0:9:7,Wednesday
1F3C194E80FB1A71,electric_bike,2022-02-09 15:34:11.000000 UTC,2022-02-09 15:39:44.000000 UTC,Canal St & Taylor St,Clinton St & Washington Blvd,member,0-0 0 0:5:33,Wednesday
AA901828AA685C2B,classic_bike,2022-02-09 18:42:57.000000 UTC,2022-02-09 18:48:56.000000 UTC,Canal St & Taylor St,Halsted St & Polk St,member,0-0 0 0:5:59,Wednesday
960224C9B366CE49,electric_bike,2022-02-09 19:27:19.000000 UTC,2022-02-09 19:33:05.000000 UTC,Canal St & Taylor St,Franklin St & Jackson Blvd,member,0-0 0 0:5:46,Wednesday
7C21B2FFCC547773,classic_bike,2022-02-10 06:11:47.000000 UTC,2022-02-10 06:17:44.000000 UTC,Canal St & Taylor St,Clinton St & 18th St,member,0-0 0 0:5:57,Thursday
249ED25DA2B60F81,classic_bike,2022-02-10 08:49:22.000000 UTC,2022-02-10 09:00:27.000000 UTC,Canal St & Taylor St,Loomis St & Lexington St,member,0-0 0 0:11:5,Thursday
5DEFC595718D0119,electric_bike,2022-02-10 17:51:27.000000 UTC,2022-02-10 17:56:36.000000 UTC,Canal St & Taylor St,Clinton St & Tilden St,member,0-0 0 0:5:9,Thursday
47350C9262FD4300,classic_bike,2022-02-11 08:19:54.000000 UTC,2022-02-11 08:27:04.000000 UTC,Canal St & Taylor St,Loomis St & Lexington St,member,0-0 0 0:7:10,Friday
FEB10287ECBFBE88,electric_bike,2022-02-11 14:34:15.000000 UTC,2022-02-11 14:38:11.000000 UTC,Canal St & Taylor St,None given,member,0-0 0 0:3:56,Friday
6978A8B7FE9A1FBE,electric_bike,2022-02-11 16:31:36.000000 UTC,2022-02-11 16:34:22.000000 UTC,Canal St & Taylor St,Delano Ct & Roosevelt Rd,casual,0-0 0 0:2:46,Friday
DAEF6CEB59E64D23,classic_bike,2022-02-11 19:07:06.000000 UTC,2022-02-11 19:17:25.000000 UTC,Canal St & Taylor St,Clinton St & Jackson Blvd,casual,0-0 0 0:10:19,Friday
85BCF46911FF005B,classic_bike,2022-02-11 19:07:27.000000 UTC,2022-02-11 19:16:45.000000 UTC,Canal St & Taylor St,Clinton St & Jackson Blvd,casual,0-0 0 0:9:18,Friday
13718F559FB678ED,electric_bike,2022-02-11 19:26:45.000000 UTC,2022-02-11 19:29:54.000000 UTC,Canal St & Taylor St,Clinton St & Tilden St,member,0-0 0 0:3:9,Friday
2F0ED15138C944E1,electric_bike,2022-02-11 21:16:02.000000 UTC,2022-02-11 21:43:45.000000 UTC,Canal St & Taylor St,Orleans St & Elm St,member,0-0 0 0:27:43,Friday
E1E4EC3BCAF50772,classic_bike,2022-02-12 09:14:08.000000 UTC,2022-02-12 09:19:41.000000 UTC,Canal St & Taylor St,Canal St & Harrison St,member,0-0 0 0:5:33,Saturday
580D31A0EBB2B037,electric_bike,2022-02-12 10:15:20.000000 UTC,2022-02-12 10:23:53.000000 UTC,Canal St & Taylor St,Franklin St & Jackson Blvd,member,0-0 0 0:8:33,Saturday
E5665112C4CE861D,classic_bike,2022-02-12 12:42:33.000000 UTC,2022-02-12 13:19:31.000000 UTC,Canal St & Taylor St,Halsted St & Roosevelt Rd,member,0-0 0 0:36:58,Saturday
72217D36827CE6E6,electric_bike,2022-02-12 13:06:44.000000 UTC,2022-02-12 13:13:47.000000 UTC,Canal St & Taylor St,Normal Ave & Archer Ave,member,0-0 0 0:7:3,Saturday
AE0C745A65DFD7E7,electric_bike,2022-02-12 14:58:33.000000 UTC,2022-02-12 15:03:21.000000 UTC,Canal St & Taylor St,Franklin St & Jackson Blvd,member,0-0 0 0:4:48,Saturday
BB42033918FB5774,electric_bike,2022-02-12 19:13:10.000000 UTC,2022-02-12 19:38:13.000000 UTC,Canal St & Taylor St,Clybourn Ave & Division St,member,0-0 0 0:25:3,Saturday
95507BF121012988,electric_bike,2022-02-13 13:57:10.000000 UTC,2022-02-13 14:40:40.000000 UTC,Canal St & Taylor St,California Ave & Division St,casual,0-0 0 0:43:30,Sunday
27312767690B34B5,classic_bike,2022-02-13 18:20:59.000000 UTC,2022-02-13 18:28:51.000000 UTC,Canal St & Taylor St,Loomis St & Lexington St,member,0-0 0 0:7:52,Sunday
38592156B336625C,classic_bike,2022-02-14 08:28:08.000000 UTC,2022-02-14 08:36:56.000000 UTC,Canal St & Taylor St,Loomis St & Lexington St,member,0-0 0 0:8:48,Monday
AB4210B527EDD3C2,classic_bike,2022-02-14 09:16:02.000000 UTC,2022-02-14 09:27:36.000000 UTC,Canal St & Taylor St,Wood St & Taylor St (Temp),member,0-0 0 0:11:34,Monday
B1CFF1DDF07AAD34,electric_bike,2022-02-14 16:37:32.000000 UTC,2022-02-14 16:42:41.000000 UTC,Canal St & Taylor St,Clinton St & Madison St,member,0-0 0 0:5:9,Monday
ACD6A2932EDFCF0C,classic_bike,2022-02-14 17:15:20.000000 UTC,2022-02-14 17:43:26.000000 UTC,Canal St & Taylor St,Franklin St & Jackson Blvd,member,0-0 0 0:28:6,Monday
C0FC80A7608BDEC4,electric_bike,2022-02-14 18:29:05.000000 UTC,2022-02-14 18:39:54.000000 UTC,Canal St & Taylor St,May St & Cullerton St,member,0-0 0 0:10:49,Monday
F0832FAABAC62E5E,classic_bike,2022-02-15 08:12:24.000000 UTC,2022-02-15 08:22:43.000000 UTC,Canal St & Taylor St,Wood St & Taylor St (Temp),member,0-0 0 0:10:19,Tuesday
36EF3BA0CCC73D14,classic_bike,2022-02-15 10:27:21.000000 UTC,2022-02-15 10:34:38.000000 UTC,Canal St & Taylor St,Desplaines St & Jackson Blvd,member,0-0 0 0:7:17,Tuesday
32EF7E3314B7FE1E,electric_bike,2022-02-15 12:25:37.000000 UTC,2022-02-15 12:31:46.000000 UTC,Canal St & Taylor St,Normal Ave & Archer Ave,member,0-0 0 0:6:9,Tuesday
44E8B1113832795B,classic_bike,2022-02-15 12:28:31.000000 UTC,2022-02-15 12:34:56.000000 UTC,Canal St & Taylor St,Loomis St & Lexington St,member,0-0 0 0:6:25,Tuesday
4F030299ECC13AF6,classic_bike,2022-02-15 16:47:16.000000 UTC,2022-02-15 16:52:08.000000 UTC,Canal St & Taylor St,Clinton St & Madison St,member,0-0 0 0:4:52,Tuesday
B3BE5C7175D55FAB,classic_bike,2022-02-15 20:11:38.000000 UTC,2022-02-15 20:18:37.000000 UTC,Canal St & Taylor St,Federal St & Polk St,member,0-0 0 0:6:59,Tuesday
B87B976EC8E4A7F7,classic_bike,2022-02-15 20:41:13.000000 UTC,2022-02-15 20:49:07.000000 UTC,Canal St & Taylor St,Michigan Ave & 8th St,member,0-0 0 0:7:54,Tuesday
6D64E3982B706521,classic_bike,2022-02-15 21:05:32.000000 UTC,2022-02-15 21:10:45.000000 UTC,Canal St & Taylor St,Financial Pl & Ida B Wells Dr,member,0-0 0 0:5:13,Tuesday
E6588FF3A0A9B416,classic_bike,2022-02-16 05:31:05.000000 UTC,2022-02-16 05:34:36.000000 UTC,Canal St & Taylor St,Canal St & Adams St,member,0-0 0 0:3:31,Wednesday
686E6ED1A495245B,classic_bike,2022-02-16 05:59:15.000000 UTC,2022-02-16 06:19:41.000000 UTC,Canal St & Taylor St,Clinton St & 18th St,member,0-0 0 0:20:26,Wednesday
F7711DDD4654A269,classic_bike,2022-02-16 08:07:51.000000 UTC,2022-02-16 08:09:50.000000 UTC,Canal St & Taylor St,Canal St & Harrison St,member,0-0 0 0:1:59,Wednesday
5570CAC5461467D2,electric_bike,2022-02-16 08:16:24.000000 UTC,2022-02-16 08:20:25.000000 UTC,Canal St & Taylor St,May St & Taylor St,member,0-0 0 0:4:1,Wednesday
1B4AA1E8E9392068,classic_bike,2022-02-16 13:47:56.000000 UTC,2022-02-16 14:00:47.000000 UTC,Canal St & Taylor St,Franklin St & Lake St,member,0-0 0 0:12:51,Wednesday
0948E412C164880E,electric_bike,2022-02-16 14:22:52.000000 UTC,2022-02-16 14:41:13.000000 UTC,Canal St & Taylor St,Columbus Dr & Randolph St,member,0-0 0 0:18:21,Wednesday
622563F2B17C08A2,classic_bike,2022-02-16 14:51:13.000000 UTC,2022-02-16 15:00:42.000000 UTC,Canal St & Taylor St,Green St & Madison St,member,0-0 0 0:9:29,Wednesday
A5B4C664F1B237E8,classic_bike,2022-02-16 16:37:59.000000 UTC,2022-02-16 16:46:41.000000 UTC,Canal St & Taylor St,Clinton St & Washington Blvd,member,0-0 0 0:8:42,Wednesday
8FDAF25BBC0254C5,electric_bike,2022-02-16 20:59:14.000000 UTC,2022-02-16 21:09:27.000000 UTC,Canal St & Taylor St,Cityfront Plaza Dr & Pioneer Ct,member,0-0 0 0:10:13,Wednesday
0B0D2FCA30E84CBC,classic_bike,2022-02-17 05:58:29.000000 UTC,2022-02-17 06:04:54.000000 UTC,Canal St & Taylor St,Clinton St & 18th St,member,0-0 0 0:6:25,Thursday
18234046E1F79C7C,electric_bike,2022-02-17 09:30:36.000000 UTC,2022-02-17 09:34:10.000000 UTC,Canal St & Taylor St,Clinton St & Jackson Blvd,member,0-0 0 0:3:34,Thursday
1318F7E5A1751CD8,classic_bike,2022-02-17 09:50:37.000000 UTC,2022-02-17 09:58:37.000000 UTC,Canal St & Taylor St,Loomis St & Lexington St,member,0-0 0 0:8:0,Thursday
270D6A24867C93EA,electric_bike,2022-02-17 14:38:59.000000 UTC,2022-02-17 14:44:55.000000 UTC,Canal St & Taylor St,Normal Ave & Archer Ave,member,0-0 0 0:5:56,Thursday
D1F54D2D396EE5EB,classic_bike,2022-02-18 08:02:23.000000 UTC,2022-02-18 08:15:40.000000 UTC,Canal St & Taylor St,Loomis St & Lexington St,member,0-0 0 0:13:17,Friday
4F413CA6A05A06B0,electric_bike,2022-02-18 13:56:13.000000 UTC,2022-02-18 14:03:44.000000 UTC,Canal St & Taylor St,None given,member,0-0 0 0:7:31,Friday
6869AF132B2F4D91,electric_bike,2022-02-18 16:47:41.000000 UTC,2022-02-18 16:53:16.000000 UTC,Canal St & Taylor St,Clinton St & Washington Blvd,member,0-0 0 0:5:35,Friday
4842839EE042DE6B,electric_bike,2022-02-18 20:20:23.000000 UTC,2022-02-18 20:26:11.000000 UTC,Canal St & Taylor St,Desplaines St & Jackson Blvd,member,0-0 0 0:5:48,Friday
012372BE95EB77C1,classic_bike,2022-02-19 09:11:45.000000 UTC,2022-02-19 09:19:52.000000 UTC,Canal St & Taylor St,Loomis St & Lexington St,member,0-0 0 0:8:7,Saturday
712DD2E78532E0A5,electric_bike,2022-02-19 12:18:46.000000 UTC,2022-02-19 12:31:42.000000 UTC,Canal St & Taylor St,Franklin St & Chicago Ave,member,0-0 0 0:12:56,Saturday
B83037B5F468E189,electric_bike,2022-02-19 13:23:35.000000 UTC,2022-02-19 13:30:24.000000 UTC,Canal St & Taylor St,Normal Ave & Archer Ave,member,0-0 0 0:6:49,Saturday
CF76F46E38C35565,electric_bike,2022-02-19 13:36:14.000000 UTC,2022-02-19 13:42:12.000000 UTC,Canal St & Taylor St,Clinton St & Madison St,member,0-0 0 0:5:58,Saturday
A1EC36FEFFB30520,electric_bike,2022-02-19 16:09:07.000000 UTC,2022-02-19 16:25:55.000000 UTC,Canal St & Taylor St,Milwaukee Ave & Wabansia Ave,member,0-0 0 0:16:48,Saturday
F68491137FAF9134,docked_bike,2022-02-19 20:41:30.000000 UTC,2022-02-19 20:53:07.000000 UTC,Canal St & Taylor St,Green St & Madison St,casual,0-0 0 0:11:37,Saturday
D00D0B65B1812033,electric_bike,2022-02-20 11:17:16.000000 UTC,2022-02-20 11:23:32.000000 UTC,Canal St & Taylor St,Normal Ave & Archer Ave,member,0-0 0 0:6:16,Sunday
F7F2EF632BBBCE54,classic_bike,2022-02-20 15:26:29.000000 UTC,2022-02-20 15:47:10.000000 UTC,Canal St & Taylor St,Stetson Ave & South Water St,casual,0-0 0 0:20:41,Sunday
261B0151F5460689,classic_bike,2022-02-20 18:28:16.000000 UTC,2022-02-20 19:18:50.000000 UTC,Canal St & Taylor St,Franklin St & Monroe St,casual,0-0 0 0:50:34,Sunday
F165950138CCB599,electric_bike,2022-02-20 19:22:45.000000 UTC,2022-02-20 19:50:32.000000 UTC,Canal St & Taylor St,Clybourn Ave & Division St,member,0-0 0 0:27:47,Sunday
4CAC8CFC18517C8B,classic_bike,2022-02-21 06:16:03.000000 UTC,2022-02-21 06:50:22.000000 UTC,Canal St & Taylor St,Clinton St & 18th St,member,0-0 0 0:34:19,Monday
A3F54195915F9E4C,classic_bike,2022-02-21 08:45:03.000000 UTC,2022-02-21 08:47:11.000000 UTC,Canal St & Taylor St,Canal St & Harrison St,member,0-0 0 0:2:8,Monday
5CEACF8CA5C76C5B,classic_bike,2022-02-21 08:48:10.000000 UTC,2022-02-21 08:59:09.000000 UTC,Canal St & Taylor St,Wood St & Taylor St (Temp),member,0-0 0 0:10:59,Monday
EA10BE642CD3686F,classic_bike,2022-02-21 15:14:32.000000 UTC,2022-02-21 15:23:34.000000 UTC,Canal St & Taylor St,Loomis St & Lexington St,member,0-0 0 0:9:2,Monday
C0B93230FBD477F7,electric_bike,2022-02-21 16:15:58.000000 UTC,2022-02-21 16:21:01.000000 UTC,Canal St & Taylor St,Clinton St & Jackson Blvd,member,0-0 0 0:5:3,Monday
9487BB7B18338457,electric_bike,2022-02-21 16:32:23.000000 UTC,2022-02-21 16:38:32.000000 UTC,Canal St & Taylor St,Clinton St & Madison St,member,0-0 0 0:6:9,Monday
2A48584988F9B917,electric_bike,2022-02-21 16:43:40.000000 UTC,2022-02-21 16:48:25.000000 UTC,Canal St & Taylor St,Clinton St & Madison St,member,0-0 0 0:4:45,Monday
DB5EE2E5595DA26E,electric_bike,2022-02-21 17:57:25.000000 UTC,2022-02-21 18:02:57.000000 UTC,Canal St & Taylor St,Franklin St & Jackson Blvd,member,0-0 0 0:5:32,Monday
5D832166CF5A024B,electric_bike,2022-02-21 18:32:55.000000 UTC,2022-02-21 18:37:16.000000 UTC,Canal St & Taylor St,Dearborn St & Van Buren St,member,0-0 0 0:4:21,Monday
2A5D13AA0FFEFD54,electric_bike,2022-02-21 19:50:31.000000 UTC,2022-02-21 19:54:41.000000 UTC,Canal St & Taylor St,Clinton St & Tilden St,casual,0-0 0 0:4:10,Monday
F786EAE1E0200F68,classic_bike,2022-02-21 20:38:43.000000 UTC,2022-02-21 20:45:48.000000 UTC,Canal St & Taylor St,Clark St & 9th St (AMLI),member,0-0 0 0:7:5,Monday
DEC3EA70A73FA6D5,electric_bike,2022-02-21 20:45:05.000000 UTC,2022-02-21 20:51:23.000000 UTC,Canal St & Taylor St,May St & Taylor St,member,0-0 0 0:6:18,Monday
